time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),cloud_cover (%)
2019-10-01T00:00,12.583333333333334,76.25,0.0,0.0,37.75
2019-10-01T01:00,12.391666666666666,78.83333333333333,0.0,0.0,21.166666666666668
2019-10-01T02:00,11.9,81.91666666666667,0.0,0.0,83.08333333333333
2019-10-01T03:00,11.466666666666667,84.83333333333333,0.0,0.0,99.41666666666667
2019-10-01T04:00,11.666666666666666,83.91666666666667,0.0,0.0,99.25
2019-10-01T05:00,11.725,84.41666666666667,0.24166666666666667,0.0,100.0
2019-10-01T06:00,11.566666666666668,88.16666666666667,0.6416666666666666,0.0,100.0
2019-10-01T07:00,11.591666666666667,90.75,0.5833333333333334,0.0,100.0
2019-10-01T08:00,11.941666666666668,90.83333333333333,0.6,0.0,100.0
2019-10-01T09:00,12.799999999999999,91.0,0.8416666666666667,0.0,100.0
2019-10-01T10:00,13.225,90.16666666666667,1.2416666666666667,0.0,100.0
2019-10-01T11:00,14.408333333333333,86.66666666666667,0.3416666666666666,0.0,100.0
2019-10-01T12:00,15.291666666666666,85.66666666666667,0.11666666666666668,0.0,75.25
2019-10-01T13:00,14.950000000000001,91.33333333333333,0.0,0.0,82.83333333333333
2019-10-01T14:00,15.85,87.5,0.20000000000000004,0.0,99.75
2019-10-01T15:00,16.816666666666666,84.25,0.17500000000000002,0.0,98.83333333333333
2019-10-01T16:00,17.05,81.75,0.0,0.0,92.5
2019-10-01T17:00,16.741666666666667,80.83333333333333,0.008333333333333333,0.0,98.83333333333333
2019-10-01T18:00,16.041666666666668,82.66666666666667,0.27499999999999997,0.0,89.75
2019-10-01T19:00,15.725,82.91666666666667,0.13333333333333333,0.0,100.0
2019-10-01T20:00,15.366666666666667,83.83333333333333,0.0,0.0,98.91666666666667
2019-10-01T21:00,14.75,87.83333333333333,0.0,0.0,98.75
2019-10-01T22:00,14.316666666666668,90.75,0.08333333333333333,0.0,99.66666666666667
2019-10-01T23:00,13.700000000000001,93.58333333333333,0.15833333333333333,0.0,100.0
2019-10-02T00:00,13.566666666666668,94.5,0.13333333333333333,0.0,99.91666666666667
2019-10-02T01:00,13.258333333333333,97.25,0.2333333333333333,0.0,100.0
2019-10-02T02:00,12.891666666666666,97.41666666666667,0.19999999999999998,0.0,100.0
2019-10-02T03:00,12.174999999999999,96.08333333333333,0.48333333333333334,0.0,100.0
2019-10-02T04:00,11.366666666666667,96.08333333333333,1.25,0.0,100.0
2019-10-02T05:00,10.391666666666667,93.25,1.3416666666666668,0.0,100.0
2019-10-02T06:00,9.516666666666667,91.16666666666667,2.5500000000000003,0.0,100.0
2019-10-02T07:00,9.025,88.41666666666667,1.925,0.0,100.0
2019-10-02T08:00,8.25,88.33333333333333,1.575,0.0,100.0
2019-10-02T09:00,7.883333333333333,84.25,0.45,0.0,100.0
2019-10-02T10:00,8.058333333333334,84.33333333333333,0.17500000000000002,0.0,99.58333333333333
2019-10-02T11:00,9.174999999999999,80.41666666666667,0.008333333333333333,0.0,99.0
2019-10-02T12:00,10.516666666666666,74.58333333333333,0.016666666666666666,0.0,97.41666666666667
2019-10-02T13:00,12.216666666666667,62.666666666666664,0.0,0.0,58.0
2019-10-02T14:00,12.950000000000001,55.0,0.0,0.0,32.583333333333336
2019-10-02T15:00,13.025,52.666666666666664,0.0,0.0,35.083333333333336
2019-10-02T16:00,12.6,54.25,0.016666666666666666,0.0,33.166666666666664
2019-10-02T17:00,11.583333333333334,60.166666666666664,0.0,0.0,31.75
2019-10-02T18:00,10.125,69.5,0.0,0.0,8.916666666666666
2019-10-02T19:00,9.025,78.91666666666667,0.0,0.0,10.75
2019-10-02T20:00,8.608333333333333,83.91666666666667,0.0,0.0,3.3333333333333335
2019-10-02T21:00,8.408333333333333,84.41666666666667,0.0,0.0,3.25
2019-10-02T22:00,8.083333333333334,83.5,0.0,0.0,9.0
2019-10-02T23:00,7.9750000000000005,81.75,0.0,0.0,50.5
2019-10-03T00:00,8.208333333333334,79.25,0.0,0.0,98.91666666666667
2019-10-03T01:00,8.525,78.66666666666667,0.049999999999999996,0.0,98.58333333333333
2019-10-03T02:00,8.475,81.58333333333333,0.6,0.0,99.33333333333333
2019-10-03T03:00,8.508333333333333,87.66666666666667,0.7000000000000001,0.0,93.25
2019-10-03T04:00,8.575000000000001,91.5,0.15833333333333335,0.0,59.25
2019-10-03T05:00,8.475,93.33333333333333,0.025000000000000005,0.0,98.08333333333333
2019-10-03T06:00,8.708333333333334,92.41666666666667,0.13333333333333333,0.0,90.41666666666667
2019-10-03T07:00,8.816666666666666,88.83333333333333,0.225,0.0,63.833333333333336
2019-10-03T08:00,9.15,88.25,0.11666666666666668,0.0,67.5
2019-10-03T09:00,10.016666666666667,87.41666666666667,0.09166666666666667,0.0,72.25
2019-10-03T10:00,10.775,84.66666666666667,0.025000000000000005,0.0,32.666666666666664
2019-10-03T11:00,11.775,75.0,0.008333333333333333,0.0,35.0
2019-10-03T12:00,12.375,65.16666666666667,0.041666666666666664,0.0,51.083333333333336
2019-10-03T13:00,12.066666666666668,65.83333333333333,0.075,0.0,59.083333333333336
2019-10-03T14:00,12.016666666666666,65.5,0.0,0.0,89.66666666666667
2019-10-03T15:00,11.716666666666667,67.66666666666667,0.025000000000000005,0.0,88.0
2019-10-03T16:00,11.383333333333333,71.08333333333333,0.008333333333333333,0.0,72.25
2019-10-03T17:00,10.883333333333333,75.16666666666667,0.0,0.0,63.0
